URL,Loading_Time,Cache,Mode
https://de.serlo-staging.dev/1595,1.3020579814910889,BYPASS,D
https://de.serlo-staging.dev/1595,1.3643813133239746,BYPASS,D
https://de.serlo-staging.dev/1595,1.1883084774017334,BYPASS,D
https://de.serlo-staging.dev/1595,1.0861270427703857,BYPASS,D
https://de.serlo-staging.dev/1595,1.3477709293365479,BYPASS,D
https://de.serlo-staging.dev/1595,0.9605376720428467,BYPASS,D
https://de.serlo-staging.dev/1595,1.1594865322113037,BYPASS,D
https://de.serlo-staging.dev/1595,1.2412159442901611,BYPASS,D
https://de.serlo-staging.dev/1595,1.1838030815124512,BYPASS,D
https://de.serlo-staging.dev/1595,1.2634072303771973,BYPASS,D
https://de.serlo-staging.dev/1595,0.9084086418151855,BYPASS,D
https://de.serlo-staging.dev/1595,1.2033052444458008,BYPASS,D
https://de.serlo-staging.dev/1595,1.0589799880981445,BYPASS,D
https://de.serlo-staging.dev/1595,1.8027660846710205,BYPASS,D
https://de.serlo-staging.dev/1595,1.2270593643188477,BYPASS,D
https://de.serlo-staging.dev/1595,1.0780277252197266,BYPASS,D
https://de.serlo-staging.dev/1595,0.9493279457092285,BYPASS,D
https://de.serlo-staging.dev/1595,0.9403572082519531,BYPASS,D
https://de.serlo-staging.dev/1595,1.1372060775756836,BYPASS,D
https://de.serlo-staging.dev/api/frontend/1595,1.176142930984497,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.0258033275604248,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.088935375213623,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,0.996211051940918,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,0.8260233402252197,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.01320481300354,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.1823973655700684,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.1825551986694336,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.4831929206848145,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.2190577983856201,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.1297862529754639,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.256133794784546,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.3726367950439453,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.1091885566711426,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,0.8113813400268555,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,0.9890642166137695,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.0173227787017822,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.0239298343658447,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.0608594417572021,BYPASS,E
https://de.serlo-staging.dev/api/frontend/1595,1.0661146640777588,BYPASS,E
https://frontend-git-resolve-262.serlo.now.sh/74829,1.049102783203125,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5516805648803711,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5347685813903809,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5273051261901855,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5180943012237549,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5127906799316406,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5600955486297607,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5001683235168457,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.50531005859375,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.515404224395752,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.49634385108947754,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5017437934875488,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5181479454040527,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,2.0601084232330322,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.8873922824859619,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.6503078937530518,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5111351013183594,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.5243957042694092,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,0.6267282962799072,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/74829,2.102541923522949,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.7849628925323486,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5197343826293945,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5230534076690674,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5611262321472168,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5249829292297363,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.4968748092651367,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5153028964996338,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.563523530960083,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,1.800196647644043,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.49175453186035156,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5588505268096924,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.7230508327484131,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5221030712127686,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.4937117099761963,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5407571792602539,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5298168659210205,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,2.0928499698638916,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5471465587615967,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5134866237640381,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.6817727088928223,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.5434975624084473,MISS,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.11608719825744629,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10980987548828125,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10479307174682617,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.11172008514404297,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.09789419174194336,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10830044746398926,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.1044163703918457,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.09880805015563965,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.12648844718933105,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,1.991602897644043,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10534954071044922,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10272550582885742,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10655975341796875,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.11238479614257812,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10814332962036133,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10667657852172852,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.11687135696411133,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,0.10838699340820312,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/74829,1.6602363586425781,STALE,C
https://de.serlo-staging.dev/74829,1.697005033493042,BYPASS,D
https://de.serlo-staging.dev/74829,0.7528736591339111,BYPASS,D
https://de.serlo-staging.dev/74829,0.9040439128875732,BYPASS,D
https://de.serlo-staging.dev/74829,0.9199411869049072,BYPASS,D
https://de.serlo-staging.dev/74829,0.6573951244354248,BYPASS,D
https://de.serlo-staging.dev/74829,0.6161329746246338,BYPASS,D
https://de.serlo-staging.dev/74829,1.2896990776062012,BYPASS,D
https://de.serlo-staging.dev/74829,0.9531292915344238,BYPASS,D
https://de.serlo-staging.dev/74829,0.8420560359954834,BYPASS,D
https://de.serlo-staging.dev/74829,0.8999145030975342,BYPASS,D
https://de.serlo-staging.dev/74829,0.8330011367797852,BYPASS,D
https://de.serlo-staging.dev/74829,0.9020764827728271,BYPASS,D
https://de.serlo-staging.dev/74829,0.9035129547119141,BYPASS,D
https://de.serlo-staging.dev/74829,0.8412637710571289,BYPASS,D
https://de.serlo-staging.dev/74829,1.010331153869629,BYPASS,D
https://de.serlo-staging.dev/74829,0.7492678165435791,BYPASS,D
https://de.serlo-staging.dev/74829,0.6051986217498779,BYPASS,D
https://de.serlo-staging.dev/74829,0.7751972675323486,BYPASS,D
https://de.serlo-staging.dev/74829,0.8190126419067383,BYPASS,D
https://de.serlo-staging.dev/74829,0.829667329788208,BYPASS,D
https://de.serlo-staging.dev/api/frontend/74829,0.9060773849487305,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8322417736053467,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.7489330768585205,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.6880090236663818,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8172404766082764,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8228943347930908,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.7689974308013916,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8209817409515381,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8107576370239258,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.6976797580718994,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.7372193336486816,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.5661523342132568,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.6623783111572266,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.659928560256958,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,1.0009629726409912,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8274977207183838,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.9870972633361816,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.7626614570617676,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.8034093379974365,BYPASS,E
https://de.serlo-staging.dev/api/frontend/74829,0.7334809303283691,BYPASS,E
https://frontend-git-resolve-262.serlo.now.sh/16043,0.6538598537445068,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.6467361450195312,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.6029243469238281,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5887784957885742,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5854508876800537,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5262141227722168,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.532738447189331,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5640184879302979,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.541999340057373,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.6221249103546143,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5193331241607666,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5512607097625732,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5185112953186035,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5335907936096191,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5325167179107666,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5568585395812988,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.8171634674072266,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5208139419555664,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.5267620086669922,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/16043,0.6287591457366943,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.58111572265625,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.49208521842956543,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.48961544036865234,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,2.0254557132720947,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5061748027801514,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5114779472351074,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5089690685272217,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,2.056914806365967,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.4964148998260498,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5316958427429199,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5505056381225586,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,2.028540849685669,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.4822819232940674,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.4905359745025635,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.4926319122314453,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.49025750160217285,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5941176414489746,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.49279141426086426,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5219511985778809,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,2.014613389968872,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.11574316024780273,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.11041855812072754,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10454607009887695,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10145711898803711,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10195684432983398,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10230517387390137,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10222244262695312,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10338068008422852,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10248017311096191,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.11844491958618164,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10401225090026855,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.13629984855651855,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10346651077270508,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.1028299331665039,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.1517012119293213,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10162115097045898,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.5658106803894043,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10447168350219727,STALE,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.09722208976745605,HIT,C
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/16043,0.10985231399536133,HIT,C
https://de.serlo-staging.dev/16043,0.81549072265625,BYPASS,D
https://de.serlo-staging.dev/16043,0.6525819301605225,BYPASS,D
https://de.serlo-staging.dev/16043,0.7182092666625977,BYPASS,D
https://de.serlo-staging.dev/16043,0.8893342018127441,BYPASS,D
https://de.serlo-staging.dev/16043,0.8766987323760986,BYPASS,D
https://de.serlo-staging.dev/16043,0.9222288131713867,BYPASS,D
